,warehouse,date,Predicted roads
10,Cergy,2021-01-11,"[['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy', 'Rouen', 'Angers', 'Le Mans'], ['Cergy', 'Boulogne-sur-Mer'], ['Cergy', 'Caen', 'Quimper', 'Brest', 'Cherbourg', 'Le Havre', 'Rouen'], ['Cergy', 'Amiens', 'Beauvais'], ['Cergy', 'Argenteuil', 'Aubervilliers', 'Montreuil', 'Champigny-sur-Marne', 'Noisy-le-Grand', 'Meaux', 'Aulnay-sous-Bois', 'Le Blanc-Mesnil'], ['Cergy', 'Boulogne-sur-Mer', 'Calais', 'Beauvais'], ['Cergy', 'Nanterre', 'Le Mans'], ['Cergy', 'Le Mans', 'Lorient'], ['Cergy', 'Amiens'], ['Cergy', 'Versailles', 'Orléans'], ['Cergy', 'Beauvais', 'Dunkerque', 'Calais'], ['Cergy', 'Rouen', 'Caen'], ['Cergy'], ['Cergy', 'Boulogne-Billancourt', 'Issy-les-Moulineaux', 'Ivry-sur-Seine', 'Maisons-Alfort', 'Saint-Maur-des-Fossés', 'Carrières-sur-Seine'], ['Cergy', 'Boulogne-Billancourt', 'Issy-les-Moulineaux', 'Ivry-sur-Seine', 'Créteil', 'Saint-Maur-des-Fossés', 'Courcouronnes', 'Antony', 'Boulogne-Billancourt', 'Rueil-Malmaison'], ['Cergy', 'Carrières-sur-Seine', 'Aubervilliers', 'Pantin', 'Drancy', 'Argenteuil'], ['Cergy', 'Sarcelles'], ['Cergy', 'Colombes', 'Courbevoic', 'Neuilly-sur-Seine', 'Levallois-Perret', 'Carrières-sur-Seine', 'Épinay-sur-Seine', 'Sarcelles'], ['Cergy', 'Épinay-sur-Seine'], ['Cergy', 'Colombes', 'Clichy', 'Aubervilliers', 'Saint-Denis', 'Argenteuil'], ['Cergy', 'Courbevoic', 'Rueil-Malmaison'], ['Cergy', 'Colombes'], ['Cergy', 'Tours', 'Nantes', 'Saint-Nazaire']]"
11,Cergy,2021-01-12,"[['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy', 'Brest'], ['Cergy', 'Nantes', 'Lorient'], ['Cergy', 'Angers', 'Saint-Nazaire'], ['Cergy', 'Caen', 'Quimper', 'Saint-Nazaire'], ['Cergy', 'Le Mans', 'Saint-Nazaire'], ['Cergy', 'Beauvais', 'Boulogne-sur-Mer'], ['Cergy', 'Boulogne-sur-Mer', 'Beauvais'], ['Cergy', 'Calais', 'Dunkerque'], ['Cergy', 'Orléans', 'Tours', 'Angers'], ['Cergy', 'Rouen'], ['Cergy', 'Le Havre'], ['Cergy', 'Le Havre', 'Caen'], ['Cergy', 'Montreuil', 'Créteil', 'Courcouronnes', 'Orléans', 'Versailles'], ['Cergy', 'Amiens'], ['Cergy', 'Amiens'], ['Cergy', 'Argenteuil', 'Aubervilliers', 'Drancy', 'Épinay-sur-Seine'], ['Cergy', 'Caen'], ['Cergy', 'Rueil-Malmaison', 'Issy-les-Moulineaux', 'Antony', 'Créteil', 'Champigny-sur-Marne', 'Noisy-le-Grand', 'Montreuil', 'Colombes'], ['Cergy', 'Rueil-Malmaison', 'Issy-les-Moulineaux', 'Antony', 'Boulogne-Billancourt'], ['Cergy', 'Rueil-Malmaison', 'Issy-les-Moulineaux', 'Ivry-sur-Seine', 'Maisons-Alfort', 'Saint-Maur-des-Fossés', 'Noisy-le-Grand', 'Aubervilliers'], ['Cergy', 'Colombes', 'Levallois-Perret', 'Paris', 'Argenteuil'], ['Cergy', 'Courbevoic', 'Neuilly-sur-Seine', 'Carrières-sur-Seine', 'Drancy', 'Aulnay-sous-Bois', 'Le Blanc-Mesnil', 'Sarcelles'], ['Cergy', 'Meaux', 'Saint-Maur-des-Fossés', 'Créteil', 'Paris', 'Levallois-Perret'], ['Cergy', 'Nanterre', 'Rueil-Malmaison', 'Neuilly-sur-Seine', 'Courbevoic'], ['Cergy', 'Sarcelles'], ['Cergy', 'Courbevoic', 'Carrières-sur-Seine'], ['Cergy', 'Épinay-sur-Seine', 'Saint-Denis', 'Pantin', 'Paris', 'Clichy', 'Carrières-sur-Seine'], ['Cergy', 'Colombes'], ['Cergy', 'Calais']]"
12,Cergy,2021-01-13,"[['Cergy', 'Amiens'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy', 'Orléans', 'Tours', 'Angers', 'Caen'], ['Cergy', 'Lorient', 'Rennes'], ['Cergy', 'Saint-Nazaire'], ['Cergy', 'Angers', 'Saint-Nazaire'], ['Cergy', 'Rouen', 'Le Havre', 'Caen'], ['Cergy', 'Quimper', 'Rennes'], ['Cergy', 'Calais'], ['Cergy', 'Brest', 'Cherbourg'], ['Cergy', 'Boulogne-sur-Mer'], ['Cergy', 'Montreuil', 'Champigny-sur-Marne', 'Saint-Maur-des-Fossés', 'Courcouronnes', 'Nantes', 'Saint-Nazaire'], ['Cergy', 'Caen'], ['Cergy', 'Le Havre'], ['Cergy', 'Carrières-sur-Seine', 'Paris', 'Ivry-sur-Seine', 'Neuilly-sur-Seine'], ['Cergy', 'Boulogne-sur-Mer', 'Épinay-sur-Seine', 'Courcouronnes', 'Antony', 'Boulogne-Billancourt', 'Rueil-Malmaison'], ['Cergy', 'Rouen'], ['Cergy', 'Boulogne-Billancourt', 'Antony', 'Boulogne-Billancourt'], ['Cergy', 'Boulogne-Billancourt', 'Issy-les-Moulineaux', 'Rueil-Malmaison'], ['Cergy', 'Drancy', 'Le Blanc-Mesnil', 'Drancy'], ['Cergy', 'Colombes'], ['Cergy', 'Épinay-sur-Seine', 'Saint-Denis', 'Aubervilliers', 'Pantin', 'Montreuil', 'Saint-Maur-des-Fossés', 'Créteil', 'Maisons-Alfort', 'Clichy', 'Argenteuil'], ['Cergy', 'Colombes', 'Boulogne-Billancourt'], ['Cergy', 'Argenteuil', 'Pantin', 'Aubervilliers'], ['Cergy', 'Sarcelles', 'Meaux', 'Noisy-le-Grand', 'Champigny-sur-Marne', 'Aulnay-sous-Bois', 'Le Blanc-Mesnil'], ['Cergy', 'Versailles', 'Issy-les-Moulineaux', 'Rueil-Malmaison'], ['Cergy', 'Rueil-Malmaison', 'Antony', 'Ivry-sur-Seine', 'Maisons-Alfort', 'Champigny-sur-Marne', 'Noisy-le-Grand', 'Meaux'], ['Cergy'], ['Cergy', 'Nanterre'], ['Cergy', 'Neuilly-sur-Seine', 'Levallois-Perret', 'Clichy', 'Aubervilliers'], ['Cergy', 'Argenteuil'], ['Cergy', 'Courbevoic', 'Neuilly-sur-Seine', 'Paris', 'Clichy', 'Carrières-sur-Seine'], ['Cergy', 'Beauvais', 'Dunkerque', 'Calais']]"
13,Cergy,2021-01-14,"[['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy', 'Caen', 'Le Havre', 'Rouen'], ['Cergy', 'Rouen'], ['Cergy', 'Beauvais', 'Calais', 'Le Havre', 'Caen', 'Rennes'], ['Cergy', 'Boulogne-sur-Mer'], ['Cergy', 'Tours', 'Nantes', 'Saint-Nazaire'], ['Cergy', 'Orléans', 'Tours', 'Le Mans', 'Caen'], ['Cergy', 'Caen', 'Cherbourg', 'Saint-Nazaire', 'Angers'], ['Cergy', 'Drancy', 'Le Blanc-Mesnil', 'Drancy'], ['Cergy', 'Beauvais', 'Dunkerque', 'Amiens'], ['Cergy', 'Rueil-Malmaison', 'Boulogne-Billancourt', 'Antony', 'Courcouronnes', 'Tours', 'Lorient', 'Rennes'], ['Cergy', 'Colombes', 'Ivry-sur-Seine', 'Maisons-Alfort', 'Le Blanc-Mesnil', 'Calais', 'Boulogne-sur-Mer'], ['Cergy', 'Antony', 'Courcouronnes', 'Antony', 'Issy-les-Moulineaux', 'Rueil-Malmaison'], ['Cergy', 'Rueil-Malmaison', 'Issy-les-Moulineaux', 'Ivry-sur-Seine', 'Maisons-Alfort', 'Saint-Maur-des-Fossés', 'Champigny-sur-Marne'], ['Cergy', 'Carrières-sur-Seine', 'Créteil', 'Saint-Maur-des-Fossés', 'Meaux', 'Aulnay-sous-Bois'], ['Cergy', 'Argenteuil', 'Clichy', 'Colombes'], ['Cergy', 'Argenteuil', 'Aubervilliers', 'Pantin', 'Aubervilliers'], ['Cergy', 'Courbevoic', 'Vitry-sur-Seine', 'Maisons-Alfort', 'Champigny-sur-Marne', 'Noisy-le-Grand'], ['Cergy', 'Versailles', 'Vitry-sur-Seine', 'Ivry-sur-Seine', 'Levallois-Perret', 'Carrières-sur-Seine'], ['Cergy', 'Clichy', 'Saint-Denis', 'Épinay-sur-Seine'], ['Cergy', 'Montreuil', 'Champigny-sur-Marne', 'Aubervilliers', 'Saint-Denis', 'Épinay-sur-Seine'], ['Cergy', 'Nanterre'], ['Cergy', 'Colombes', 'Courbevoic'], ['Cergy', 'Colombes'], ['Cergy', 'Rueil-Malmaison', 'Nanterre', 'Argenteuil'], ['Cergy', 'Rueil-Malmaison', 'Boulogne-Billancourt', 'Levallois-Perret', 'Courbevoic'], ['Cergy', 'Brest', 'Quimper']]"
14,Cergy,2021-01-15,"[['Cergy', 'Maisons-Alfort'], ['Cergy', 'Levallois-Perret', 'Clichy', 'Courbevoic'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy', 'Quimper'], ['Cergy', 'Cherbourg', 'Lorient', 'Rennes'], ['Cergy', 'Boulogne-sur-Mer', 'Le Havre', 'Caen', 'Rouen'], ['Cergy', 'Rueil-Malmaison', 'Issy-les-Moulineaux', 'Orléans', 'Tours', 'Angers', 'Saint-Nazaire', 'Le Mans'], ['Cergy', 'Brest', 'Nantes'], ['Cergy', 'Levallois-Perret', 'Paris', 'Antony', 'Rueil-Malmaison'], ['Cergy'], ['Cergy', 'Beauvais', 'Amiens', 'Dunkerque', 'Calais', 'Beauvais'], ['Cergy', 'Montreuil'], ['Cergy', 'Neuilly-sur-Seine', 'Créteil', 'Pantin'], ['Cergy', 'Épinay-sur-Seine', 'Saint-Denis', 'Drancy', 'Montreuil', 'Vitry-sur-Seine', 'Ivry-sur-Seine', 'Courbevoic'], ['Cergy', 'Rueil-Malmaison', 'Issy-les-Moulineaux', 'Nanterre'], ['Cergy', 'Beauvais'], ['Cergy', 'Le Blanc-Mesnil', 'Aulnay-sous-Bois', 'Meaux', 'Noisy-le-Grand', 'Champigny-sur-Marne'], ['Cergy', 'Carrières-sur-Seine'], ['Cergy', 'Épinay-sur-Seine', 'Saint-Denis', 'Aubervilliers', 'Noisy-le-Grand', 'Champigny-sur-Marne', 'Saint-Maur-des-Fossés', 'Clichy'], ['Cergy', 'Antony', 'Courcouronnes', 'Versailles'], ['Cergy', 'Argenteuil', 'Beauvais'], ['Cergy', 'Colombes', 'Clichy'], ['Cergy', 'Argenteuil'], ['Cergy', 'Rueil-Malmaison', 'Courbevoic'], ['Cergy'], ['Cergy', 'Argenteuil'], ['Cergy', 'Le Havre', 'Caen']]"
15,Cergy,2021-01-16,"[['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy', 'Cherbourg', 'Brest'], ['Cergy', 'Rennes', 'Lorient', 'Brest'], ['Cergy', 'Beauvais', 'Amiens', 'Dunkerque', 'Calais', 'Boulogne-sur-Mer', 'Caen', 'Rennes', 'Saint-Nazaire'], ['Cergy', 'Carrières-sur-Seine', 'Clichy', 'Paris', 'Maisons-Alfort', 'Créteil', 'Saint-Maur-des-Fossés', 'Champigny-sur-Marne', 'Noisy-le-Grand'], ['Cergy', 'Boulogne-sur-Mer', 'Caen', 'Rennes'], ['Cergy', 'Rouen', 'Tours'], ['Cergy'], ['Cergy', 'Le Mans', 'Angers', 'Nantes'], ['Cergy', 'Rouen', 'Caen'], ['Cergy', 'Beauvais', 'Le Havre', 'Cherbourg'], ['Cergy', 'Boulogne-sur-Mer', 'Calais', 'Dunkerque', 'Beauvais'], ['Cergy', 'Le Blanc-Mesnil', 'Aulnay-sous-Bois', 'Noisy-le-Grand', 'Aubervilliers', 'Saint-Denis', 'Épinay-sur-Seine'], ['Cergy', 'Colombes', 'Carrières-sur-Seine'], ['Cergy', 'Antony', 'Vitry-sur-Seine'], ['Cergy', 'Rueil-Malmaison', 'Courcouronnes', 'Antony'], ['Cergy', 'Pantin', 'Vitry-sur-Seine', 'Ivry-sur-Seine', 'Neuilly-sur-Seine'], ['Cergy', 'Carrières-sur-Seine', 'Pantin', 'Drancy', 'Le Blanc-Mesnil', 'Drancy'], ['Cergy', 'Sarcelles', 'Meaux', 'Champigny-sur-Marne', 'Saint-Maur-des-Fossés', 'Montreuil'], ['Cergy', 'Rueil-Malmaison', 'Issy-les-Moulineaux', 'Rueil-Malmaison'], ['Cergy', 'Clichy', 'Aubervilliers'], ['Cergy', 'Clichy', 'Antony'], ['Cergy', 'Clichy', 'Saint-Denis', 'Le Blanc-Mesnil', 'Aulnay-sous-Bois', 'Meaux'], ['Cergy', 'Neuilly-sur-Seine', 'Créteil', 'Champigny-sur-Marne', 'Montreuil'], ['Cergy', 'Levallois-Perret', 'Pantin'], ['Cergy', 'Neuilly-sur-Seine'], ['Cergy', 'Carrières-sur-Seine'], ['Cergy', 'Versailles', 'Issy-les-Moulineaux', 'Ivry-sur-Seine', 'Levallois-Perret'], ['Cergy', 'Épinay-sur-Seine'], ['Cergy', 'Neuilly-sur-Seine', 'Paris', 'Rueil-Malmaison'], ['Cergy', 'Argenteuil'], ['Cergy', 'Argenteuil'], ['Cergy', 'Le Mans', 'Nantes', 'Tours', 'Orléans', 'Courcouronnes', 'Antony']]"
16,Cergy,2021-01-17,"[['Cergy', 'Drancy', 'Noisy-le-Grand', 'Drancy', 'Sarcelles'], ['Cergy', 'Brest', 'Cherbourg'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy', 'Rennes', 'Nantes', 'Lorient', 'Brest', 'Cherbourg', 'Caen'], ['Cergy', 'Antony', 'Angers', 'Nantes'], ['Cergy', 'Beauvais', 'Cherbourg', 'Brest'], ['Cergy', 'Carrières-sur-Seine', 'Clichy'], ['Cergy', 'Boulogne-sur-Mer'], ['Cergy', 'Rouen', 'Lorient', 'Rennes'], ['Cergy'], ['Cergy', 'Boulogne-Billancourt', 'Levallois-Perret'], ['Cergy', 'Le Blanc-Mesnil', 'Aulnay-sous-Bois', 'Champigny-sur-Marne', 'Saint-Denis'], ['Cergy'], ['Cergy', 'Le Havre', 'Cherbourg', 'Issy-les-Moulineaux', 'Ivry-sur-Seine', 'Neuilly-sur-Seine', 'Courbevoic'], ['Cergy', 'Colombes'], ['Cergy', 'Versailles', 'Antony', 'Issy-les-Moulineaux', 'Nanterre'], ['Cergy', 'Saint-Nazaire', 'Rennes'], ['Cergy', 'Tours', 'Le Mans'], ['Cergy', 'Courbevoic', 'Neuilly-sur-Seine', 'Ivry-sur-Seine', 'Vitry-sur-Seine', 'Courbevoic'], ['Cergy', 'Levallois-Perret', 'Paris', 'Maisons-Alfort', 'Créteil', 'Saint-Maur-des-Fossés', 'Montreuil'], ['Cergy', 'Drancy', 'Champigny-sur-Marne', 'Pantin', 'Aubervilliers'], ['Cergy', 'Carrières-sur-Seine', 'Clichy', 'Aubervilliers'], ['Cergy', 'Saint-Maur-des-Fossés', 'Créteil', 'Ivry-sur-Seine', 'Issy-les-Moulineaux', 'Rueil-Malmaison'], ['Cergy', 'Rueil-Malmaison'], ['Cergy', 'Caen', 'Vitry-sur-Seine', 'Neuilly-sur-Seine'], ['Cergy', 'Carrières-sur-Seine', 'Neuilly-sur-Seine'], ['Cergy', 'Neuilly-sur-Seine'], ['Cergy', 'Carrières-sur-Seine', 'Clichy'], ['Cergy', 'Épinay-sur-Seine'], ['Cergy', 'Épinay-sur-Seine', 'Saint-Denis', 'Aubervilliers', 'Pantin'], ['Cergy', 'Antony', 'Boulogne-Billancourt', 'Nanterre'], ['Cergy', 'Antony', 'Courcouronnes', 'Orléans', 'Le Mans', 'Rouen', 'Boulogne-sur-Mer', 'Calais', 'Dunkerque', 'Amiens']]"
17,Cergy,2021-01-18,"[['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy', 'Colombes', 'Ivry-sur-Seine', 'Antony'], ['Cergy', 'Le Mans', 'Angers', 'Orléans', 'Courcouronnes', 'Versailles'], ['Cergy', 'Amiens', 'Boulogne-sur-Mer'], ['Cergy', 'Rouen', 'Le Havre', 'Boulogne-sur-Mer', 'Calais', 'Beauvais'], ['Cergy', 'Saint-Nazaire', 'Brest'], ['Cergy', 'Boulogne-sur-Mer', 'Cherbourg', 'Caen', 'Le Mans'], ['Cergy', 'Cherbourg', 'Brest', 'Rennes', 'Nantes'], ['Cergy', 'Angers', 'Nantes', 'Lorient', 'Beauvais'], ['Cergy', 'Boulogne-Billancourt', 'Antony', 'Vitry-sur-Seine', 'Maisons-Alfort', 'Champigny-sur-Marne', 'Noisy-le-Grand', 'Saint-Denis'], ['Cergy', 'Courbevoic', 'Neuilly-sur-Seine', 'Ivry-sur-Seine', 'Courcouronnes', 'Saint-Maur-des-Fossés', 'Champigny-sur-Marne', 'Levallois-Perret'], ['Cergy', 'Boulogne-Billancourt', 'Issy-les-Moulineaux', 'Rueil-Malmaison'], ['Cergy', 'Boulogne-Billancourt', 'Nanterre'], ['Cergy', 'Versailles', 'Antony', 'Vitry-sur-Seine', 'Montreuil'], ['Cergy', 'Caen', 'Cherbourg', 'Rennes'], ['Cergy', 'Argenteuil', 'Pantin', 'Drancy'], ['Cergy', 'Colombes', 'Courbevoic'], ['Cergy', 'Le Blanc-Mesnil', 'Aulnay-sous-Bois', 'Aubervilliers'], ['Cergy', 'Versailles', 'Antony', 'Pantin', 'Aubervilliers', 'Clichy'], ['Cergy', 'Sarcelles', 'Drancy'], ['Cergy', 'Courbevoic', 'Neuilly-sur-Seine', 'Créteil', 'Saint-Maur-des-Fossés', 'Montreuil'], ['Cergy', 'Sarcelles', 'Drancy', 'Épinay-sur-Seine'], ['Cergy', 'Épinay-sur-Seine', 'Saint-Denis'], ['Cergy', 'Courbevoic', 'Boulogne-Billancourt'], ['Cergy', 'Levallois-Perret', 'Maisons-Alfort', 'Vitry-sur-Seine', 'Courbevoic'], ['Cergy', 'Colombes'], ['Cergy', 'Colombes'], ['Cergy', 'Argenteuil', 'Épinay-sur-Seine'], ['Cergy', 'Rueil-Malmaison', 'Courbevoic', 'Levallois-Perret', 'Carrières-sur-Seine']]"
18,Cergy,2021-01-19,"[['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy', 'Angers', 'Nantes', 'Saint-Nazaire', 'Rennes'], ['Cergy', 'Rennes', 'Lorient', 'Rennes'], ['Cergy', 'Le Havre', 'Caen'], ['Cergy', 'Boulogne-Billancourt', 'Antony', 'Courcouronnes', 'Orléans'], ['Cergy', 'Angers', 'Cherbourg', 'Calais', 'Dunkerque', 'Beauvais'], ['Cergy', 'Rouen', 'Le Havre', 'Boulogne-sur-Mer'], ['Cergy', 'Levallois-Perret', 'Ivry-sur-Seine', 'Orléans'], ['Cergy', 'Brest'], ['Cergy', 'Carrières-sur-Seine', 'Neuilly-sur-Seine', 'Issy-les-Moulineaux'], ['Cergy', 'Le Mans', 'Angers'], ['Cergy', 'Versailles', 'Orléans', 'Tours', 'Rennes'], ['Cergy', 'Amiens', 'Beauvais'], ['Cergy', 'Antony', 'Vitry-sur-Seine', 'Maisons-Alfort', 'Noisy-le-Grand', 'Meaux', 'Aubervilliers', 'Argenteuil'], ['Cergy', 'Rueil-Malmaison', 'Courcouronnes', 'Saint-Maur-des-Fossés', 'Champigny-sur-Marne', 'Clichy', 'Carrières-sur-Seine'], ['Cergy', 'Montreuil', 'Saint-Maur-des-Fossés', 'Maisons-Alfort', 'Ivry-sur-Seine', 'Antony'], ['Cergy', 'Pantin', 'Saint-Maur-des-Fossés', 'Créteil', 'Antony'], ['Cergy', 'Sarcelles', 'Le Blanc-Mesnil', 'Aulnay-sous-Bois', 'Drancy', 'Aubervilliers', 'Saint-Denis', 'Épinay-sur-Seine'], ['Cergy', 'Aulnay-sous-Bois', 'Montreuil'], ['Cergy', 'Versailles', 'Boulogne-Billancourt'], ['Cergy', 'Courbevoic', 'Levallois-Perret', 'Courbevoic'], ['Cergy', 'Sarcelles'], ['Cergy', 'Pantin', 'Paris', 'Colombes'], ['Cergy', 'Saint-Denis', 'Boulogne-Billancourt'], ['Cergy', 'Épinay-sur-Seine', 'Saint-Denis', 'Aubervilliers', 'Pantin', 'Drancy'], ['Cergy', 'Épinay-sur-Seine'], ['Cergy', 'Nanterre', 'Courbevoic', 'Colombes'], ['Cergy'], ['Cergy', 'Colombes'], ['Cergy', 'Colombes'], ['Cergy', 'Argenteuil', 'Colombes'], ['Cergy', 'Angers', 'Rennes', 'Quimper', 'Brest', 'Cherbourg', 'Le Havre']]"
19,Cergy,2021-01-20,"[['Cergy', 'Le Havre', 'Rouen'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy'], ['Cergy', 'Boulogne-Billancourt', 'Issy-les-Moulineaux', 'Ivry-sur-Seine', 'Maisons-Alfort', 'Champigny-sur-Marne', 'Meaux', 'Orléans'], ['Cergy', 'Tours', 'Angers', 'Nantes', 'Lorient', 'Brest', 'Rennes', 'Le Mans'], ['Cergy', 'Caen', 'Cherbourg', 'Brest', 'Quimper'], ['Cergy', 'Saint-Nazaire', 'Lorient', 'Quimper'], ['Cergy', 'Beauvais', 'Dunkerque', 'Beauvais'], ['Cergy', 'Beauvais', 'Calais'], ['Cergy', 'Rennes', 'Le Mans'], ['Cergy', 'Calais', 'Cherbourg'], ['Cergy', 'Orléans'], ['Cergy', 'Orléans'], ['Cergy', 'Montreuil'], ['Cergy'], ['Cergy', 'Carrières-sur-Seine', 'Clichy', 'Colombes'], ['Cergy', 'Aubervilliers', 'Pantin', 'Champigny-sur-Marne', 'Courcouronnes', 'Boulogne-Billancourt', 'Rueil-Malmaison'], ['Cergy', 'Épinay-sur-Seine', 'Saint-Denis', 'Aubervilliers', 'Pantin', 'Saint-Denis', 'Épinay-sur-Seine'], ['Cergy', 'Sarcelles', 'Le Blanc-Mesnil', 'Aulnay-sous-Bois', 'Champigny-sur-Marne', 'Saint-Maur-des-Fossés', 'Clichy', 'Colombes'], ['Cergy', 'Boulogne-Billancourt', 'Antony', 'Boulogne-Billancourt'], ['Cergy', 'Boulogne-Billancourt', 'Issy-les-Moulineaux', 'Versailles'], ['Cergy', 'Épinay-sur-Seine', 'Saint-Denis', 'Le Blanc-Mesnil', 'Meaux', 'Noisy-le-Grand', 'Saint-Maur-des-Fossés', 'Créteil', 'Paris', 'Neuilly-sur-Seine', 'Colombes'], ['Cergy', 'Carrières-sur-Seine', 'Clichy', 'Paris', 'Neuilly-sur-Seine', 'Courbevoic'], ['Cergy', 'Montreuil', 'Saint-Maur-des-Fossés', 'Créteil', 'Vitry-sur-Seine', 'Ivry-sur-Seine', 'Levallois-Perret', 'Carrières-sur-Seine'], ['Cergy', 'Beauvais', 'Colombes', 'Courbevoic'], ['Cergy', 'Nanterre', 'Rueil-Malmaison'], ['Cergy', 'Colombes'], ['Cergy', 'Angers']]"
